location_name,target_lat,target_lng,analysis_radius_km,nearby_construction_count,weighted_construction_risk,nearby_sinkhole_count,weighted_sinkhole_risk,avg_daily_visitors,total_daily_visitors,nearby_subway_stations,avg_subway_passengers,avg_rainfall,weighted_rainfall_risk,rainfall_amplification_factor,ongoing_construction_count,recent_sinkhole_count,population_density_score,total_subway_passengers,subway_congestion_risk,physical_risk_score,social_risk_score,final_risk_score,comprehensive_risk_level,comprehensive_risk_category,construction_rainfall_interaction,population_physical_interaction,subway_population_ratio,risk_density,activity_density,distance_from_center,total_infrastructure_risk,total_mobility_volume
홍대입구역,37.5572,126.9245,1.0,0,0.0,53,0.8160914630613715,55823.672374429225,48901537,2463,166366.1400730816,0.0,0.0,1.0,0,1,55.82367237442922,409759803,3.327322801461632,6.120685972960286,870.6283136310547,100.0,매우높음,최고위험,0.0,299310.9515720984,8.379282528905328,31.830988618379067,145996438.93230492,0.054302301976987044,53,458661340
홍대입구역,37.5572,126.9245,2.0,2,1.0,360,1.1469743059705573,55823.672374429225,48901537,27093,44522.727974015426,0.0,0.0,1.0,0,3,55.82367237442922,1206254269,0.8904545594803085,18.60230729477918,846.2596312112414,100.0,매우높음,최고위험,0.0,909681.418461014,24.66700063707608,7.957747154594767,99882125.43769601,0.054302301976987044,362,1255155806
강남역,37.4979,127.0276,0.5,8,1.0,121,0.5903145763834441,0.0,0,2463,161510.88997157937,0.0,0.0,1.0,0,0,0.0,397801322,3.2302177994315873,14.427359322875832,32.30217799431587,20.68354585787985,매우낮음,최저위험,0.0,0.0,397801322.0,26.335108511595802,506496374.1183259,0.08465293851958555,129,397801322
강남역,37.4979,127.0276,1.0,46,1.0344265164511257,268,0.5697273807420741,0.0,0,7389,104095.61320882392,0.0,0.0,1.0,1,0,0.0,769162486,2.0819122641764785,14.617220520076813,20.819122641764785,16.7878862626676,매우낮음,최저위험,0.0,0.0,769162486.0,5.3437501655361475,244832023.37550148,0.08465293851958555,314,769162486
강남역,37.4979,127.0276,2.0,130,1.0231181744402278,728,0.576149314242374,0.0,0,29556,57072.05440519691,3.75263765883712,0.04031574894108588,1.0,1,1,0.0,1686821640,1.1414410881039383,14.85466971827823,11.414410881039384,13.650579125244633,매우낮음,최저위험,0.04124777545779433,0.0,1686821640.0,1.086278571924862,134233001.0601888,0.08465293851958555,858,1686821640
종로3가역,37.5704,126.9922,0.5,1,1.0,255,0.9796094932513213,0.0,0,4926,81805.78258221681,0.0,0.0,1.0,0,0,0.0,402975285,1.6361156516443363,17.34707119938491,16.361156516443366,17.002001060355372,매우낮음,최저위험,0.0,0.0,402975285.0,21.647620089673627,513084068.41292244,0.014725827650766571,256,402975285
종로3가역,37.5704,126.9922,1.0,1,1.0,354,0.9613345460504736,0.0,0,14778,60303.559953985656,3.183288409703504,0.03812090874085483,1.0,0,1,0.0,891166009,1.206071199079713,17.495915910934965,12.060711990797131,15.593594538886723,매우낮음,최저위험,0.03812090874085483,0.0,891166009.0,4.963595302869213,283666950.895653,0.014725827650766571,355,891166009
종로3가역,37.5704,126.9922,2.0,12,1.0,547,0.9421539249951109,59515.037142857145,104151315,41871,61036.4482816269,3.3517520215633425,0.03953068191974914,1.0,0,1,59.515037142857146,2555657126,1.220728965632538,17.36263455186145,904.9328467991824,100.0,매우높음,최고위험,0.03953068191974914,1808341.2204408057,24.537924475193382,7.957747154594767,211660830.53134894,0.014725827650766571,559,2659808441
잠실역,37.5133,127.1,0.5,6,2.0,31,0.8505129356368544,50044.48630136986,43838970,2463,181100.22614697524,0.0,0.0,1.0,0,0,50.044486301369865,446049857,3.622004522939505,26.378847017276406,786.887339749943,100.0,매우높음,최고위험,0.0,1156421.48302497,10.174733731774863,127.32395447351627,623745827.0603229,0.13309485339410998,37,489888827
잠실역,37.5133,127.1,1.0,7,2.0,124,0.7807035198409954,50044.48630136986,43838970,4926,104305.02436053593,3.653985367731999,0.039237581825182916,1.0,0,0,50.044486301369865,513806550,2.0861004872107185,26.149558262496335,771.5282993926551,100.0,매우높음,최고위험,0.07847516365036583,1146369.7001828288,11.720315013780775,31.830988618379067,177504082.00210077,0.13309485339410998,131,557645520
잠실역,37.5133,127.1,2.0,9,1.9188849037000457,353,0.7888856360710914,50044.48630136986,43838970,23294,36224.22198849489,3.653985367731999,0.039237581825182916,1.0,0,1,50.044486301369865,843807027,0.7244844397698978,25.399773171222517,757.9121389182469,100.0,매우높음,최고위험,0.07529240342203879,1113499.8940600287,19.24787484177035,7.957747154594767,70636624.06914185,0.13309485339410998,362,887645997
신촌역,37.5559,126.9369,0.5,0,0.0,34,0.7737184626415481,0.0,0,4926,41354.2718229801,0.0,0.0,1.0,0,0,0.0,203711143,0.8270854364596021,5.80288846981161,8.27085436459602,6.666676532986155,매우낮음,최저위험,0.0,0.0,203711143.0,8.488276193755885,259373082.97079962,0.04244490546579106,34,203711143
신촌역,37.5559,126.9369,1.0,0,0.0,94,0.7493220139106584,0.0,0,7389,38321.397753417245,0.0,0.0,1.0,0,0,0.0,283156808,0.7664279550683449,5.619915104329938,7.6642795506834505,6.3354426605536664,매우낮음,최저위험,0.0,0.0,283156808.0,2.0166340322047698,90131611.32664548,0.04244490546579106,94,283156808
신촌역,37.5559,126.9369,2.0,1,1.0,322,0.9581078300303421,55823.672374429225,48901537,27093,42270.55752408371,0.0,0.0,1.0,0,3,55.82367237442922,1145236215,0.8454111504816743,17.185808725227563,845.8091971212551,100.0,매우높음,최고위험,0.0,840412.4612516385,23.419226916748507,7.957747154594767,95026462.98172192,0.04244490546579106,323,1194137752
을지로입구역,37.5663,126.9819,0.5,1,1.0,37,0.6956417025421877,0.0,0,7389,81820.95791040736,0.0,0.0,1.0,0,0,0.0,604575058,1.6364191582081473,15.217312769066407,16.364191582081475,15.618720353621681,매우낮음,최저위험,0.0,0.0,604575058.0,19.88637239239109,769768871.6061546,0.0039051248379548703,38,604575058
을지로입구역,37.5663,126.9819,1.0,4,1.0,175,0.8208387488469935,95162.496,83267184,17241,68838.26071573574,3.5202156334231804,0.04143242202541395,1.0,0,0,95.162496,1186840453,1.3767652143147149,16.467033781543055,1441.2050921431473,100.0,매우높음,최고위험,0.04143242202541395,1371163.5318219615,14.253399499454677,31.830988618379067,404287817.3746333,0.0039051248379548703,179,1270107637
을지로입구역,37.5663,126.9819,2.0,8,1.0,604,0.8307178546033297,40831.36608187135,104732454,39408,65031.67719752334,3.3517520215633425,0.040168920060011305,1.0,0,1,40.831366081871344,2562768335,1.3006335439504668,16.53165080997506,625.4768266675748,100.0,매우높음,최고위험,0.040168920060011305,1731400.3579997756,24.469667353830292,7.957747154594767,212272968.13544047,0.0039051248379548703,612,2667500789
동대문역,37.5714,127.0094,0.5,4,1.0,69,0.8499650371383679,0.0,0,2463,64553.44417377182,0.0,0.0,1.0,0,0,0.0,158995133,1.2910688834754365,16.37473777853776,12.910688834754366,15.162320648213573,매우낮음,최저위험,0.0,0.0,158995133.0,19.305266239260007,202438890.75602666,0.03178002517305965,73,158995133
동대문역,37.5714,127.0094,1.0,6,1.0,135,0.8404451050598868,0.0,0,9852,54277.10830288266,0.0,0.0,1.0,0,1,0.0,534738071,1.0855421660576532,16.303338287949153,10.855421660576532,14.396567468368735,매우낮음,최저위험,0.0,0.0,534738071.0,4.582569752293716,170212414.5181498,0.03178002517305965,141,534738071
동대문역,37.5714,127.0094,2.0,14,1.2880006366413386,560,0.8673255630055062,0.0,0,44334,42557.50841340732,3.183288409703504,0.03812090874085483,1.0,4,1,0.0,1886744578,0.8511501682681464,19.670854904511092,8.511501682681464,15.765081276870724,매우낮음,최저위험,0.04909975472756739,0.0,1886744578.0,1.2545453067297325,150142362.97026604,0.03178002517305965,574,1886744578
